Month,Reporting org id,Reporting org name,Reporting org type,Sector,Recipient country,Humanitarian?,Strict?,Transaction type,Activity id,Net money,Total money
2023-02,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.001.AF01.NER01,806,1366
2023-02,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,937
2023-02,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,892
2023-02,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,2112
2023-02,xm-dac-928,World Health Organization,40,Basic nutrition,Slovenia,0,0,spending,XM-DAC-928-SI-2022-23-03.001.EU01.SVN01,0,56
2023-02,xm-dac-928,World Health Organization,40,Basic nutrition,Slovenia,0,0,spending,XM-DAC-928-SI-2022-23-03.002.EU01.SVN02,0,19
2023-02,xm-dac-928,World Health Organization,40,Food safety and quality,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB01,0,190
2023-02,xm-dac-928,World Health Organization,40,Food safety and quality,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB02,0,24
2023-02,xm-dac-928,World Health Organization,40,Food safety and quality,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB02,0,1
2023-02,xm-dac-928,World Health Organization,40,Food safety and quality,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,312
2023-02,xm-dac-928,World Health Organization,40,Food safety and quality,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,297
2023-02,xm-dac-928,World Health Organization,40,Food safety and quality,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,704
2023-02,xm-dac-928,World Health Organization,40,Food safety and quality,Slovenia,0,0,spending,XM-DAC-928-SI-2022-23-03.002.EU01.SVN02,0,19
2023-03,xm-dac-46002,African Development Bank,40,Agricultural policy and administrative management,Burundi,0,1,spending,46002-P-BI-AA0-017,2048036,2048036
2023-03,us-gov-13,African Development Foundation,10,Industrial crops/export crops,(Unspecified country),0,0,spending,US-GOV-13-5859,5090,5090
2023-03,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Bangladesh,0,0,commitments,DAC-1601-INV-041717,102571,102571
2023-03,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Ethiopia,0,0,commitments,DAC-1601-INV-041717,102571,102571
2023-03,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,India,0,0,commitments,DAC-1601-INV-041717,492341,492341
2023-03,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,India,0,0,spending,DAC-1601-INV-024431,578471,578471
2023-03,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Indonesia,0,0,commitments,DAC-1601-INV-041717,287199,287199
2023-03,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Kenya,0,0,commitments,DAC-1601-INV-041717,533369,533369
2023-03,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Nigeria,0,0,commitments,DAC-1601-INV-041717,533369,533369
2023-03,us-gov-2,Department of Agriculture,10,Agricultural research,(Unspecified country),0,1,spending,US-GOV-2-FX22SX-10620R001-4719,11488,11488
2023-03,us-gov-2,Department of Agriculture,10,School feeding,(Unspecified country),0,1,spending,US-GOV-2-FFE6952022010,44887,44887
2023-03,us-gov-2,Department of Agriculture,10,School feeding,(Unspecified country),0,1,spending,US-GOV-2-FFE6952022010,96164,96164
2023-03,xi-iati-ec_intpa,European Commission - International Partnerships,15,Livestock/veterinary services,South Africa,0,0,spending,XI-IATI-EC_INTPA-2021/426-286,55857,55857
2023-03,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,Agricultural co-operatives,Nigeria,0,0,commitments,DE-1-202306009-5865,224100,224100
2023-03,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,Agricultural development,Viet Nam,0,1,commitments,DE-1-202330827-0,406169,406169
2023-03,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,Agricultural extension,Nigeria,0,0,commitments,DE-1-202306009-5865,89640,89640
2023-03,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,Food crop production,Nigeria,0,0,commitments,DE-1-202306009-5865,89640,89640
2023-03,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,Livestock,Nigeria,0,0,commitments,DE-1-202306009-5865,44820,44820
2023-03,se-0,Sweden,10,Forestry research,Asia (no country specified),0,0,spending,SE-0-SE-6-15834A0101-ASS-31282,222603,222603
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,2,15
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,116,792
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,148,1015
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,41829
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,112756
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,19071
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/001,2864,22392
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/001,2968,23204
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/002,4462,28674
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/002,7348,47226
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,515,3589
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,3876,27018
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,7250,50535
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,1,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/005,9895,26513
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,10
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,1286
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,1522
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/002,0,8970
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/002,0,33482
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Uzbekistan,0,0,spending,XM-DAC-41122-Rep of Uzbekistan-4630/A0/06/882/003,720,3295
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,0,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/001,0,9428
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,0,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/001,0,53877
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,0,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/001,0,55613
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,1,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/002,0,1001
2023-03,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,1,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/002,0,53
2023-03,xm-dac-41122,UNICEF,40,School feeding,Afghanistan,1,0,spending,XM-DAC-41122-Afghanistan-0060/A0/07/889/003,7504,73004
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Agricultural policy and administrative management,Angola,0,0,spending,US-GOV-1-72065420CA00001,116159,116159
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Agricultural policy and administrative management,Republic of Moldova,0,0,spending,US-GOV-1-72011722C00002,1528370,1528370
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Agricultural policy and administrative management,Sudan,0,1,spending,US-GOV-1-72066722LA00003,224700,224700
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Food assistance,Nigeria,1,0,commitments,US-GOV-1-720BHA23F50004,2886480,2886480
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Food assistance,Nigeria,1,0,commitments,US-GOV-1-720BHA23F50005,2994880,2994880
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Food assistance,Nigeria,1,0,spending,US-GOV-1-720BHA22FA00025,89965,89965
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Food assistance,Nigeria,1,0,spending,US-GOV-1-720BHA22IO00090,37641,37641
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Food assistance,Nigeria,1,0,spending,US-GOV-1-72DFFP20IO00142,342582,342582
2023-03,us-gov-1,United States Agency for International Development (USAID),10,Food assistance,Sudan,1,0,spending,US-GOV-1-720BHA22IO00191,1744232,1744232
2023-03,44000,World Bank,40,Agricultural development,Mozambique,0,0,spending,44000-P174002,550416,550416
2023-03,44000,World Bank,40,Agricultural policy and administrative management,Mozambique,0,0,spending,44000-P174002,743062,743062
2023-03,44000,World Bank,40,Agricultural services,Mozambique,0,0,spending,44000-P174002,632978,632978
2023-03,44000,World Bank,40,Fishing policy and administrative management,Mozambique,0,0,spending,44000-P174002,577937,577937
2023-03,44000,World Bank,40,Forestry policy and administrative management,Mozambique,0,0,spending,44000-P174002,247687,247687
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Armenia,0,0,spending,XM-DAC-928-AM-2022-23-03.003.EU01.ARM02,0,845
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.001.AF01.GMB01,0,203
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB01,0,569
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB02,0,107
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,329
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,6
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,-52
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,50
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.001.AF01.NER01,806,1366
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,937
2023-03,xm-dac-928,World Health Organization,40,Basic nutrition,Slovenia,0,0,spending,XM-DAC-928-SI-2022-23-03.001.EU01.SVN01,0,359
2023-03,xm-dac-928,World Health Organization,40,Food safety and quality,Armenia,0,0,spending,XM-DAC-928-AM-2022-23-03.003.EU01.ARM02,0,2113
2023-03,xm-dac-928,World Health Organization,40,Food safety and quality,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB01,0,190
2023-03,xm-dac-928,World Health Organization,40,Food safety and quality,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB02,0,107
2023-03,xm-dac-928,World Health Organization,40,Food safety and quality,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,823
2023-03,xm-dac-928,World Health Organization,40,Food safety and quality,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,14
2023-03,xm-dac-928,World Health Organization,40,Food safety and quality,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,-131
2023-03,xm-dac-928,World Health Organization,40,Food safety and quality,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,124
2023-03,xm-dac-928,World Health Organization,40,Food safety and quality,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,312
2023-04,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural development,Kenya,0,0,commitments,DAC-1601-INV-043792,594683,594683
2023-04,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural development,Kenya,0,0,spending,DAC-1601-INV-043792,594683,594683
2023-04,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural policy and administrative management,South of Sahara (no country specified),0,0,spending,DAC-1601-INV-035360,261209,261209
2023-04,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural research,South of Sahara (no country specified),0,0,spending,DAC-1601-INV-002830,739565,739565
2023-04,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Nigeria,0,0,spending,DAC-1601-INV-046425,422976,422976
2023-04,xi-iati-ec_intpa,European Commission - International Partnerships,15,Household food security programmes,Cambodia,0,1,spending,XI-IATI-EC_INTPA-2020/421-973,262465,262465
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,1,4
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,171,1167
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,466,3190
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,51395
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,6413
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,2
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/001,1087,8500
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/001,2886,22570
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/002,1695,10891
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/002,4552,29253
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,503,3507
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,880,6132
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,2575,17949
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,1,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/005,2729,7312
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,72
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,1167
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,1299
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,205
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/002,0,8895
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Uzbekistan,0,0,spending,XM-DAC-41122-Rep of Uzbekistan-4630/A0/06/882/003,708,3243
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,0,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/001,0,151113
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,0,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/001,0,171724
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,0,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/001,0,3578
2023-04,xm-dac-41122,UNICEF,40,Basic nutrition,Zambia,1,0,spending,XM-DAC-41122-Zambia-4980/A0/06/200/002,0,1168
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.001.AF01.GMB01,0,28
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.001.AF01.GMB01,0,94
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.001.AF01.GMB01,0,168
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB01,0,562
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB01,0,112
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.002.AF01.MDG01,0,293
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.002.AF01.MDG01,0,38
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,126
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,126
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.001.AF01.NER01,813,1378
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,946
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,-3453
2023-04,xm-dac-928,World Health Organization,40,Basic nutrition,Slovenia,0,0,spending,XM-DAC-928-SI-2022-23-03.001.EU01.SVN01,0,67
2023-04,xm-dac-928,World Health Organization,40,Food safety and quality,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB01,0,187
2023-04,xm-dac-928,World Health Organization,40,Food safety and quality,Gambia,0,0,spending,XM-DAC-928-GM-2022-23-03.002.AF01.GMB01,0,38
2023-04,xm-dac-928,World Health Organization,40,Food safety and quality,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.002.AF01.MDG01,0,98
2023-04,xm-dac-928,World Health Organization,40,Food safety and quality,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.002.AF01.MDG01,0,12
2023-04,xm-dac-928,World Health Organization,40,Food safety and quality,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,315
2023-04,xm-dac-928,World Health Organization,40,Food safety and quality,Madagascar,0,0,spending,XM-DAC-928-MG-2022-23-03.003.AF01.MDG02,0,315
2023-04,xm-dac-928,World Health Organization,40,Food safety and quality,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,315
2023-04,xm-dac-928,World Health Organization,40,Food safety and quality,Niger,0,0,spending,XM-DAC-928-NE-2022-23-03.002.AF01.NER01,0,-1151
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural policy and administrative management,Ethiopia,0,0,spending,DAC-1601-INV-030108,650000,650000
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural research,Kenya,0,0,spending,DAC-1601-INV-034880,81053,81053
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural research,Rwanda,0,0,spending,DAC-1601-INV-034880,81053,81053
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural research,Uganda,0,0,spending,DAC-1601-INV-034880,81053,81053
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Agricultural research,United Republic of Tanzania,0,0,spending,DAC-1601-INV-034880,81053,81053
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Bangladesh,0,0,spending,DAC-1601-INV-033381,425152,425152
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Bangladesh,0,0,spending,DAC-1601-INV-033628,2247475,2247475
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Bangladesh,0,0,spending,DAC-1601-INV-041717,20656,20656
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Developing countries (no country specified),0,0,commitments,DAC-1601-INV-046384,26772,26772
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Developing countries (no country specified),0,0,spending,DAC-1601-INV-015778,770660,770660
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Developing countries (no country specified),0,0,spending,DAC-1601-INV-046384,26772,26772
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Ethiopia,0,0,spending,DAC-1601-INV-015778,67433,67433
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Ethiopia,0,0,spending,DAC-1601-INV-041717,20656,20656
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Ghana,0,0,spending,DAC-1601-INV-031954,178353,178353
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,India,0,0,spending,DAC-1601-INV-041717,99150,99150
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Indonesia,0,0,spending,DAC-1601-INV-015778,57800,57800
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Indonesia,0,0,spending,DAC-1601-INV-041717,57838,57838
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Kenya,0,0,spending,DAC-1601-INV-041717,107413,107413
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Nigeria,0,0,spending,DAC-1601-INV-015778,67433,67433
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Basic nutrition,Nigeria,0,0,spending,DAC-1601-INV-041717,107413,107413
2023-05,dac-1601,Bill and Melinda Gates Foundation,60,Livestock,South of Sahara (no country specified),0,0,spending,DAC-1601-INV-045016,411135,411135
2023-05,xi-iati-ec_intpa,European Commission - International Partnerships,15,Forestry services,Paraguay,0,0,spending,XI-IATI-EC_INTPA-2020/420-924,32017,32017
2023-05,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,Agricultural co-operatives,Nigeria,0,0,spending,DE-1-202106003-6504,4871,4871
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,78,530
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,129,882
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Argentina,0,0,spending,XM-DAC-41122-Argentina-0240/A0/06/882/003,276,1886
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,626
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,8192
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,12937
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,141
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Honduras,1,0,spending,XM-DAC-41122-Honduras-1860/A0/07/881/001,0,292
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/001,1006,7867
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/001,3830,29947
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/002,2653,17049
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/002,6528,41954
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,1486,10356
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,3693,25745
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,0,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/003,4110,28650
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Indonesia,1,0,spending,XM-DAC-41122-Indonesia-2070/A0/06/001/005,506,1356
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,503
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,103
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,1070
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,1850
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/001,0,20580
2023-05,xm-dac-41122,UNICEF,40,Basic nutrition,Sri Lanka,1,0,spending,XM-DAC-41122-Sri Lanka-0780/A0/07/881/002,0,8950
